cleaned_content,label
garcep nyelesai masa barang kurir bisa bantu tidak kalau ga bisa bantu folowup expedisi kasi terang nama kurir klo akun lain perti tiktok ad nama kurir minta bantu toko pediacare solusi ma tutupterus guna toko pedia care,reliability
mantap sar jang tambah lalu banyak fitur agar aplikasi crash lambat nambah fitur baik lebih optimal,informationquality
aplikasi sangat buruk pesan bisa batal cara automatis cewa aku,informationquality
toko online juta umat indonesia imakasih,informationquality
dulu kalo belanja online lalu toped gak nah lain tapi karang pindah be toped gak nah dapat benefit apapunkenapa ya,informationquality
belanja online andalanku,informationquality
pengirim cepat ga ngecewa,informationquality
tokopedia karang payah barang gak sampai² padahal lewati hari estimasi ngeliat terang jalan banyak banget kurir pindah² ekspedisi us nyata keluh sama banyak orang te beli tiktok fitur gratis ongkir tapi gak bisa muncul waktu masuk pembayar penjual rugi pembeli rugi lebih baik tinggalin aja aplikasi,reliability
aplikasi sampah akun cuma pu daftar juga data ri ndiri tapi gabisa pakai promo vouchercb dsb deteksi langgar mulu,privacy
bgus,informationquality
sangat lambat pengiriman update juga luama aku dapat kurir jne,reliability
rem skrg tokped beli barang tapi status transaksi klo bisa komplain duit pasti ilang baiki tokopedia cara rja,responsiveness
tolong dong tokopedia bug perbaiki lgi utama pengiriman masak beli barang tokopedia barang sampai tpi pas liat sistem lacak barang masih dlm pengirim begitu jga buat kurir pes barang dri hari lalu sama kurir konfirmasi bahwasa barang ima padahal beberapa kali blanja toped tpi nah ngerasain bug kurir perti,reliability
komplain lama udah minggu dana gak balik balikmasalah mna gak tauparah,responsiveness
makin sini tokped makin bodoh masak penjual lambat respon kuta mau ganti toko lain lebih sigap tapi gak bisa batal transaksi makin konyol admin gak bisa bantu harus nunggu x jam gak tolol tu nama,informationquality
jang guna tokopedia lebih baik guna shopee sistem retur dana tokopedia sangat ribet uang mbali utuh,easeofuse
kurir rekomendasi lama parah kata system canggih tapi ma putar putar jakarta kota biasa cuma hari karang jakarta kota masa butuh hari tolol banget system terangan juga kurang jelas kalau us perti malas pakai tokopedia,reliability
mahall pelit ongkir pelit skon,informationquality
aplikasi super buruk tokopediacare mbantu sama kali du chat mbali te buat kartu pengaju cs respon sama kali padahal masa penting pembayar laku top up kartu e money tetapi update saldo ma gagal bisa update saldo bah saldo masuk sama kali sangat buruk cewa,reliability
kocak cs lu status pesan tiba tempat tuju padahal nyampe kocak gw komplain tolak history kurir nit depok rpong logika pake kocak,reliability
ok,informationquality
gajelas nih aplikasi bayar wifi tanggal ngasih tau transaksi gagal tanggal minimal kalo ngasih tau gagal tuh pas tanggal bayar  kocak mana refund lama mau komplain libur idul adha benerin sistem sana lucu,reliability
respon lambat proses lambat pengirim lambat terang jelas buruk,responsiveness
lebih enak belanja shopeepenjual real gak silumanbanyak skongratis ongkir komplain gak ribet,responsiveness
ga bisa dapet gratis ongkir padahal terang ongkir gratis tapi pas co ongkir ga bisa gratis bingung,informationquality
sya ller dn sya ksh bintang aja karna skrg biaya layan menjak pegang saham goto rakus sya dagang ambil untung aja ga berapa  toped enak aja ambi untung mka jng krj sma dng aplikator rakus macam gojek bkin bangkrut lbh enak dagang shopee ga gde potong ga enak jidat ambil untung bkin ngsara ller mah mdh cpt bangkrut toped skrg mah sya sumpahin,informationquality
gajelas nih aplikasi bayar wifi tanggal ngasih tau transaksi gagal tanggal minimal kalo ngasih tau gagal tuh pas tanggal bayar  kocak mana refund lama mau komplain libur idul adha benerin sistem sana lucu,reliability
tolong ya toped pengirim awal sicepat knp alih jne sgt tdk recomend pengirim sm kurir lelet skrg m bilg d info pengirim penerima rasa mes pesan proses return penjual sya sdh nunggu hari knp bilg penerima tdkk rasa mes sya ja blm liat barang udh ring jadi kyk ginibarang udh kurir hari bru smpek nyasar kata kira daerah lain kurir bs baca invoice nggk sih x lgi alih jnelngsng tak uninstall toped,reliability
barang transfer invoice proses batal otomatis jang hari lama maksimal hari biar ga nunggu cuali bentrok hari raya agama,reliability
mantap,informationquality
gak nah cewa beli official store tapi tampil app ller tokopedia jelek banget aplikasi website base cuma download nding buka browser tampil interface potong lengkap banyak bug rver lambat pengatur akun sulit mengerti,privacy
aplikasi rusak mau beli barang gak bisa lalu transaksi gagal coba cari sulosi tapi tetap bisa beli barang,reliability
ok,informationquality
kocak cs lu status pesan tiba tempat tuju padahal nyampe kocak gw komplain tolak history kurir nit depok rpong logika pake kocak,reliability
moga dep makin maju,informationquality
ribet update us,easeofuse
bagus,informationquality
komplain mbutuh waktu hari pengembali dana bisa ganti x jam,responsiveness
aplikasi bagus user interface face mudah pahami,webdesign
bisa pasang ikl te gabung tiktok lalu gagal,reliability
napa ya tokopedia pencari history pembeli susah banget harus sama sis dg judul ikl beda kit saja gak luar mau beli ulang lewat history pembeli jd susah trus kalau klik pencari barang susah kali luar yboard klik hrs pas tengah kolom pembatal juga gak komplain buat ller gak mau respon pembeli olah² lalu mihak ller utk pembatal,responsiveness
sangat ribet proses pembatal lebih jam wajib lalui setuju ller ringkali uang tah karna toko slow responsudah lama aktif tapi gada notice apk tokped g fair buyer lebih baik pembatal otomatis saja tanpa setuju ller,reliability
edit ulas awal bintang bintang awal nyam bgt pake tokped skrg paksa gabung dgn tiktok user tokped gapu tiktok udah gabisa make akun ima kasih tokped pindah oren  solusi,privacy
konfirmasi pengembali barang gagal us tokoped ajx jgn donlot,reliability
respon admin lelet beda lain udah aju komplain minggu maren sampe karang lar² kayak gak rjain padahal udah tunjukin bukti video jelas,responsiveness
mantap,informationquality
layan tokopedia care lalu mbantu,informationquality
aplikasi tolol ribet,easeofuse
tokopedia brengsek ribet nyebal tode pembayar cod sti pembayaran lengkap bisa cod mua barang jual marketplace tokopedia pengguna baru dapat voucher skon beberapa sen voucher gratis ongkir nyebal pengguna bukan permudah belanja ma persulit penggunaan ribet guna marketplace tokopedia nyebal nding bubarin saja usaha tokopedia hapus manen aplikasi nyebal brengsek,easeofuse
maaf tokopedia karang hapus nu cod ribet perti aplikasi be bikin simple saja nu cod ima kasih,easeofuse
good,informationquality
banyak penipu sini namun tinda dri pihak tokped,informationquality
dana komplain juga kembali padahal barang retur kembali terima customer rvice juga respon,responsiveness
aplikasi busuk usaha gede tapi gaada costumer rvice mau komplain mana ga tau udah gajelas maren habis beli barang tapi stok habis ller nolak pembatal barang pesen suruh ganti barang dang mau cancel juga ga bisa ga costumer rvice apk ampas nding gue pake apk oren daripada coba kalo barang gw beli juta us ga bisa cancel pihak tokopedia kayak ga mau tau najiss,responsiveness
aplikasi nurut lebih mudah operasi moga makin kembang akun asmunimuhammad,privacy
anda bisnis ngguna aplikasi anda pu pengalam buruk hal pemilih kurir bah komplain app beri sempatanhancur anta gara gara kurir tdk ontime,reliability
nah download apk tapi saldo dana laku transaksi toko pedia,informationquality
akun bisa pakai promo bintang,privacy
makin parah pakai aplikasi makin ribet gak jelas komplen lalui cs gak respon solusi,easeofuse
kalau mau beli toko online jang admin gak tanggung jawab walau pakai asuransi pengirim tetap suruh bayar k kadang sampai k yangkata kembali k gak nah kembali walau barang udah rusak karna penjual kurir toko penipu kalau mau bukti banyak screenshot,reliability
kok upload foto profil harus kb jadi kompresi foto burik mohon agar bisa upload foto profil kualitas gambar baik,informationquality
pengisi pulsa murah cepat mudah praktis ima kasih toko pedia,informationquality
bagus,informationquality
ga habis pikir sm toko komplain ngirim barang return tapi dana masih aja terus penjual masa,responsiveness
kali aja sih belanja tokped cerita toko dang libur tanggal i tapi status toko buka watepak barang lama pengirim tanggal i laku pembatal tapi nyata harus setuju penjual  perti pemaksa yakin nggak bakal mau toko batal nyesel belanja sini next lzd aja pantes penggunan kabur,informationquality
mohon review tiap toko aktif pengalam mbeli barang toko aktif ya pantas harga murah harga update juga barang datang batal otomatis padahal barang dang tunggu tunggu,reliability
aplikasi toko online satusatu sy miliki sgt puas atas pelayana,informationquality
belanja mudah,informationquality
te update gak bisa lihat video ulas trus juga gak bisa cek toko kata masa jaring  padahal buka aplikasi lain lancar jaya tokopedia mpersulit hidup,easeofuse
mantap,informationquality
buruk,informationquality
susah kali nghubungi cs tokopedia tungguin lama banget dang cs kalo ga gercep langsung tutup cuma ngasih tutorial jelas coba puluh kali ga bisa maka nghubungi cs juga lu bantu tim pluang nyaran nghubungi tokopedia akun bisa pindah,responsiveness
bener males bgt beli aplikasi jasa kirim lemot bgtudah kali pesen paket wajib banget minggu kadang nyampe hari paket ring nggak update lokasi udah sampe mana update lokasi paket mau aja bikin pengguna pembeli sel,informationquality
proses pembatal sistem kes lemotpadahal ller tdk aktif cukup lamaingat tdk mua pembeli pu dana lebih utk laku transaksi lain,informationquality
kualitas b arang jual suai harga,informationquality
heleh skon palsu tulisan sih rb mauku checkout ma promo trus harga rb,informationquality
ting pembayar karang ribet gak kaya toko orange langsung nah bayar langsung otomatis pakai bank pakai harus cari tiap transaksi,easeofuse
status pengirim ring update aplikasi kurang friendly user alias ribet,easeofuse
tokopedia perti dulu siapsiap cabut toko be ayo ramai bintang satu,informationquality
ok masih lancar jaya belanja sini,informationquality
update baru mbuat harga produk njadi langsung harga te skon voucher tokped tanpa ncantum harga asli penjual nu voucher skon gak bisa hapus ya kali iphone juta coret juta nyata skon cuma rb tokped wajar  bikin ribet ngitung,easeofuse
kok hp gak pembayar dana ya padahal mau belanja lewat dana,informationquality
tolong tokopedia ambil tinda supaya manah toko bener jual barang manah toko niat penipu ga niat jual barang gw takut banyak orang korb sini contoh gw korban beli barang ribu tapi barang ga sampe rumah gw duit gw bawa kabur,reliability
ok,informationquality
her sistem tokped ller tuh gimana si order barang sama kota pontianakudah bbrp kali ller kirim barang na bbrp kali dr ller beda padahal notif proses tapi barang kirim sampai na batal otomatis malas mau pesen,reliability
harus bisa kasi rating kurir ekspedisi penjual udah respon cepat cuma kalau kurir gak cepat,reliability
aplikasi sakett tiap upgrade tambah mbingung tambah eror napa pes te baca notifikasi hilang hilang mblokir pelapak jelas jual bisa lage mbatal transaksi nunggu x jam jasa pengantar paket lama ngantar paket recomendasi tokopedia yaitu jasa lion parcel id express aplikasi ha nguntung devloper pelapak sangat rugi waktu pembeli aplikasi sampah upgrade busuk,informationquality
ok,informationquality
aplikasi sangat baik guna,informationquality
dpt iming iming voucher rb abis checkout nyata bisa klaim kl belanja minimal jt kocak ogah gw pake apk mana refund peribet,easeofuse
solusi admin tokopedia mbantu ngatasi masa pengembali barang dana lalu nguntung penjual hingga rugi pembeli,informationquality
puas banget sama aplikasi,informationquality
banyak toko nipu beli barang kirim,informationquality
tolong hapus aja jasa pengirim gtl depok udak paket ngaret kirim ntar langsung gagalgitu us tiap hari,reliability
respon tim csf sangat lambat,informationquality
salah fatal tokopedia pilih kurir gratis ongkir pake kurir lelet kaya ong bikin males beli sini be pake kurir hari sampe,reliability
bagus,informationquality
aplikasi belanja online bagus buatku harga jangkau sangat ring ponsel lamaku,informationquality
misi developer saran mohon ada rating pengirimkurir karna karang lebih banyak ndala pengirimankurir banyak customer ngeluh akhir customer lampiaskan ller ima kasih,reliability
paksa instal belum biasa belanja pake apk tiktoktapi tau pay later tagih tokopedia komplain suruh install buat bisa cs tokopedia tapi tetep ga bisa nyelesai masa,responsiveness
upgrade kok ma bobrokgimana sih status transaksi juga ga updatekurir rekomendasi ga jelasno resi ga bisa lacak,reliability
ima kasih nyelesai komplain bijaksana,responsiveness
cs tokopediacare lelet banget ngurus komplain paket udah hari ga lesai urusan ngecewa,responsiveness
nah belanja d tokpedia cum kurir d rta,reliability
ok,informationquality
makin jelek transaksi isi gopay buah mobile banking error samapi skrng uang balik waktu juga pembeli kuota data toped juga error toped gopay error akun syukur alhamdulil hasil tambah bintang bintang,privacy
bagus bangett aku suka gak nah gagal,reliability
toped  pembeli hadap penjual kurir marketplace penyedia jasa pembeli tapi heran bisa rating ha pembeli kurir marketplace gak bisa hingga tika pembeli gak puas dgn kurir marketplace numpahin kecewaan lewat rating pembeli jaka mbung bawa golok jadi,reliability
tolong  kasih ruang pngirim tode cod blangsak bangt kalo mau cekout jarang sistm cod pembatal ribetsusah pngirim ta nentu ta nah tepat waktu,easeofuse
transaksi mudah,informationquality
mudah cepat skon ongkir lumay kalau komplain gera proses,responsiveness
niat tokopedia niat nggak sih ngirim barang barangku hari jumat beli tanggal estimasi datang tanggal sampai aku komplain hari nin tanggal eh tibatiba pemberitahu awal nggak pemberitahu us ganti tanggal barang kirim us estimasi ganti sampai tanggal niat sih komplain juga nggak setujui padahal udah lewat hari udah ta cepat bagai nggak bener nih aplikasi ta banyak pot aja nggak orangn,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
bagus bangett aku suka gak nah gagal,reliability
te update ps koq ma gk bisa buka tokojaring masa us padahal buka app be am aja,informationquality
banyak penipu pengaju komplain ribet rugi pembeli akun ma luar pengaju komplain barang akhir uang mbali,responsiveness
pas checkout ngfreeze ga mau buka samsung s reg,informationquality
pes tanggal sampai karang blom bawa padahal kurir udah ngechat pribadi ma bawa gudang udah ngechat besok bawa tapi mana ngecewa lebih nding toko be cepat suai niat rja gak si padahal dekat grogol bintaro,reliability
tokopedia buruk kalisampai bisa hack akun uang habis aplikasi dana hubung sama akun tokopediad sangat cewa pake tokopedia,privacy
gua cuma sel sama ekspedisi kurir tokped sih benr masih lbh oke shopee ekspedisi spx gercep anter barang,reliability
susah kali nghubungi cs tokopedia tungguin lama banget dang cs kalo ga gercep langsung tutup cuma ngasih tutorial jelas coba puluh kali ga bisa maka nghubungi cs juga lu bantu tim pluang nyaran nghubungi tokopedia akun bisa pindah,responsiveness
nyata tokopedia lindungi penjual order kembali tapi dana blm ima lihat ulas banyak orang bila bahwa tokoped ha lindungi penjual parah banget,informationquality
lemot krang ribet,easeofuse
kurir lelet komplain tokped care juga leletsamapi karang hampir bul paket gak sampe,reliability
pokok ok,informationquality
aplikasi sangat at lalu bugsistes pengembali barang ribet,easeofuse
dulu kalau bagus aku tambah bintang,informationquality
mantap,informationquality
her banget kit² minta update,informationquality
lacak pesan akurat pengirim lambatlama komplain aja lama nunggu hari gerak cepat,responsiveness
baru kali coba tokpedbeli barang pengirim jne beli barang cuma henti hub jakarta hariminta pengaju investigasi pengirim aju komplain ga bisa nunggu hari buat aju komplainuda jne lamb pihak tokped nunggu komplain lamawes kapok belanja sini,responsiveness
pantes banyak ambil alih wkkwkw skona kaga sama kali wkwkw ka sama be skon joss bunga cil mah wkwkw ga her kalo udh begini udah gitu voucher gopaylater gabisa pake  tolol lucu kali aplikasi wkwkwk,informationquality
aplikasi lambat solusi masalahkapok kapok kapok,informationquality
alhamdulil sangat mbantu kali,informationquality
tampilanua kurang efektif pemakai,webdesign
ting pembayar karang ribet gak kaya toko orange langsung nah bayar langsung otomatis pakai bank pakai harus cari tiap transaksi,easeofuse
kok tiba ngefreeze klo masuk nu pembayar dll,informationquality
bisa pasang ikl te gabung tiktok lalu gagal,reliability
pengembali dana ribet lama,easeofuse
bantu cs lama banget,responsiveness
jang mau beli sini kalo masa dana gak mbali full ribet lama gak full duit balik jang deh,easeofuse
komplain tokopedia lalu gagal alas video validtidak bisa buka padahal video jelas baik produk maupun luh lain hari jang beli sini cukup aja tipu,reliability
tarlalu lama penyelesai masa smpe minggu pun gak lesai gak deh pake tokped pengguna aplikasi nding pake shopee,informationquality
mudah banyak kupon,informationquality
barang mahal kualitas barang sama aja emper kalou mau jua jang mahal woy maka ga dowunlod apk udah barang sama harga langit,informationquality
lumay tapi aku gak tau cara hubungin aplikasi lain misal dana,responsiveness
tolong tambah pemberi rate kurir instant same day barang asal lempar,reliability
ga pake ribet,easeofuse
boleh boleh,informationquality
tokped aneh harga barang ribu pas cek total pesan kok ubah ribu ha total harga barang saja masuk proteksiongkird biaya lain hati hati buat mau belanja harus cek dulu,informationquality
te update baru mau cari jam tang ri spesifik ma luar bisa beli aplikasi kira cari produk tembakaurokok elektrik kalau mau tat tolong perhati sistem filter susah cari jam tang kalau cuma bisa search rk doang,informationquality
sko bener gila tokped mantul deh poko,informationquality
ngecewa kali buruk kurir juga padahal langgan sama kurir s buruk ,reliability
jang update us please,informationquality
ancur penyelesai dana lama bikin bangkrut,informationquality
pu pengalam ngena tokopedia beli sunco dus lt pouch sa satu toko ghaliyati  eh kirim ma buah cesinghp murah mpat komplain utk minta pengembali refund dana te payment namun proses belit ma waktu apalagi juga sibu lain proses komplain tsb lanjut hingga cara otomatis dana bisa refund akhir serah toko penipu sial,responsiveness
am nyam percaya mudah tetap easy walau beli tiktok jang bikin ribet hal gak lu,easeofuse
barang transfer invoice proses batal otomatis jang hari lama maksimal hari biar ga nunggu cuali bentrok hari raya agama,reliability
istri tipu applikasi inid pengembali dana ribetbisany penipu bisa jual applikasi,easeofuse
order mggu sttus pgrim g brbh msih maklum libursnin sttus pgrim nunggu kurir smpai slsa msh aj nunggu kurir sttusnyhdeeh prah bget lemotnyhr tgl i jm psn lwt toko oren jm sdh dpick up kurirkota asal sm tju sm wkt order beda,reliability
pesan tiba tiba return ndiri cuma gara gara status pengirim kata alamat pembeli temu mohon hubungi pusat bantu tokopedia us pas coba chat toko kata pesan mbali penjualdi return cuma gara gara alamat gak temu sama kurir padahal alamat udah bener lohdicek juga gak sa sama alamatnyaparah sih gak tanggung jawab nama cewa,reliability
nyesel belanja tokpedudah lama nunggu pesan datang ehma alamat temukanpadahal almt udah jelasd situ udah lampir no hpganti kurir jang idx,reliability
tokopedia emang mbantu masyarat,informationquality
aplikasi jelek banget ring nge bug arching barang mana gue mau beli barang cepet eh paksa baru bisa belu besok tokped nge bug paraahh banget ayo  dev mbang apk,informationquality
emang lewat tokopedia dana penjual hari baru bisa ambil integrasi tiktok ller ribet bikin hancur penjual moga saja app marketplace saing kayak bukalapak dl,easeofuse
sar tokopedia ncontoh shopee penilai kurir kurir enak ngirim barang lama tanpa penilai kasih sasar ller,reliability
sar saja kalo bisa kurir si cepat hapus aja tempat lama bisa nyampe minggu lebih tuh barang nyampe cuma langgan plus kalo ujung pake si cepat kurir gak suai nama harus si lambat udah mah minggu lebih baru datang titipin pula sama kurir jne baru dah nyampe tempat,reliability
ok,informationquality
hati belanja aplikasi tokopedia skrg aplg dgn nilai uang besar jelas penjual sa ndikripsi barang dagangan hingga barang beli bisa pakai beda ukuran adminny sikap objektif kasih bukti ikuti suai minta tetap aja lindungi penjual salah penjual pembeli rugi proses penyelesai sangat lama nding aplikasi orange komplain mudah cepat,responsiveness
cum mau kasih rating harus tanpa bintangkasih bintang pun tak pantas tokopedia sungguh lindungi konsumen nyasya dua kali mbeli produk power supply remot antenayg tama dgn toko domisili bekasi sampai sya nunggu beberapa hari barang kagak kirim sya chat penjual gak responsampe akhir batal otomatis sistemd uang mbalikantapi sya rugi waktupesan dua toko beda sama aja perti itud akhir beli produk,reliability
customer rvice lelet navigasi chat customer rvice ribet harus ta bot dulu padahal  bisa langsung buat list langsung ta customer rvice masa mau chat cs harus pencet pencet ita,easeofuse
cepat respon,informationquality
bagus bisa langsung py leterterimakasih toko pedia,informationquality
ller customer kira menjak gabung tiktok tokopedia makin baik justru ma nurun gi manapun makin ribet ruwet teletele moga ha masa transisi saja,easeofuse
gabisa transaksi buat nding shopee,informationquality
ribet bgt,easeofuse
mqntap coy,informationquality
tokopedia care mana admin gak respon penangan komplain kait produk sini lelet teleteleemang udh bener nding klo belanja sebe ajabaru ajuin komplain duit langsung balikproses cepetsat tbat betmales belanja sini lagipantes dagang sini pi,responsiveness
tempat belanja favorit,informationquality
mantap,informationquality
tolong dong tokopedia ekpedisi jne toko kurang respon asuransi barang sperti jalansaya ngalami barang rusak complen tpi tdak tanggap tokopediasaya pelang tia cewa,reliability
napa menjak update makin ampas daftar transaksi hilang daftar toko favorite udah follow juga hilang padahal udah lama pake tokopedia loh hadehh pindah oyen aja ,informationquality
paling suka nuduh pelangg laku pelanggaranpelanggar kalau nurut mu pelangg laku pelanggaranpelanggar ya jang kasih voucher kasih voucher tapi akun menuhi syarat ntar nyusul bukalapak nangis contoh shopee,privacy
narik sangat flexibel,informationquality
sangat mbantu percaya,informationquality
cancel pembeli masuk saldo toko pedia tapi g ad fitur top up saldo narik saldo proses lama,easeofuse
mudah cepat skon ongkir lumay kalau komplain gera proses,responsiveness
tokopedia brengsek ribet nyebal tode pembayar cod sti pembayaran lengkap bisa cod mua barang jual marketplace tokopedia pengguna baru dapat voucher skon beberapa sen voucher gratis ongkir nyebal pengguna bukan permudah belanja ma persulit penggunaan ribet guna marketplace tokopedia nyebal nding bubarin saja usaha tokopedia hapus manen aplikasi nyebal brengsek,easeofuse
pihak tokopedia makin sini makin ngga jelas paket tah shipment ized by custom hubungi pihak tokopedia juga no respon ahh nyebal kali padahal cuma sparepat hp,responsiveness
awal toko online aq cuma tahu tokopediabelanja mudah gk ribet klo masa cepat tanggapi solusi baik,easeofuse
sar customer ga nah dengerin cuma tampung ga nah laksana pantas tokped pi skrg free ongkir jgn  pake multi kurir utama nyentuh sicepat silemot,reliability
menjak beli tiktok tokped pelit banget tampil ubahubah jelek bikin bingung ribet lain potong biaya penjual juga besar banget padahal dulu tokped bagus ring uiux juga oke simpel mudah pahami tapi karang jelek inti jak beli sama tiktok kalau tokped gak introspeksi baiki yakin banyak paling tokped pindah lain,easeofuse
misi developer saran mohon ada rating pengirimkurir karna karang lebih banyak ndala pengirimankurir banyak customer ngeluh akhir customer lampiaskan ller ima kasih,reliability
ud hari tokopediacare gk respon chat ngajuin komplain rasa k orang ngemis padahal barang retur udah sampe penjual sampe karang saldo masih tahan gk respon sama kali cewa,responsiveness
kalo ingin maju jang pake kurir silelet,reliability
makin hancur tokopedia costumer rvice susah hubungi riwayat pembeli hilang mua mitra tokopedia karang tutup absolute cinematic great job tiktok hancur tokopedia,responsiveness
ok,informationquality
buruk pemilih expedisi sangat buruk mau minta nomor kurir pun susah kalikek ngechat tolong  customerbu pengemis cinta rela apapun demi kamu tolong kamu pes karna butuh pasti ma permain gini,reliability
stop pake kurir rekomendasi id express kurir tdk mau antar rumah,reliability
tahun belakang langgan banget belanja tokopedia banyak voucher cashback skon tapi karang menjak gabung sama tiktok jarang belanja ga skon udah gitu pake kurir rekomendasi paket lama ga antar rumah sampe ring hilang aduh udah nyaris ga pake aplikasi,reliability
status pengirim ring update aplikasi kurang friendly user alias ribet,easeofuse
apps belanja online banyak penipu complain barang suruh barang mbali toko ny trus alamat si toko gak lengkap gak jelas akhir barang pun gak sampai sampai ma muter muter karna barang gak sampai dana mbali si penjual penangan ribet padahal udah tau penipu bukti udah jelas napa toko pedia gak ngembai dana mblokir penjual,easeofuse
mudah guna ribet,easeofuse
good,informationquality
manteb,informationquality
aplikasi dapat nyelesai masa alami pembeli perti masa terlambat ring kali lewati waktu estimasi rta aplikasi lebih ring mberi sar timbang mberi solusi lebih guna pelangg perti contoh mberi informasi kurir pengirim kait mberi jamin terlambat pelangg juga customer rvice aplikasi ring mberi sar ulang jarang mberi solusi pasti atas masa jadi,reliability
ewalet yogya jang sama no hp sama toko pedia pendaftara ewalet premium ha ngguna satu ktp saja,informationquality
ring eror milih brang mna ongkir mahal kali,informationquality
penjual lelet eh delivery juga lelet padahal banyak barang susah nemu shopee macem binatang tapi ya gitu ngaja pake instantsameday biar cepet walau ongkir lebih mahal tapi jual lelet ga langsung kirim kurir juga sama ga langsung ambil harus bikin sistem pinalti biar penjual satset ogah beli tokped,reliability
komplain tokopedia lalu gagal alas video validtidak bisa buka padahal video jelas baik produk maupun luh lain hari jang beli sini cukup aja tipu,reliability
pelayan ller tokopedia makin ngecewa sama pelayan admin tokopedia makin rusak komplain chat admin layani paraahh,responsiveness
sangat baik,informationquality
tokopedia care jelek kali responsif sama kali jual kagak filter juga,responsiveness
mentara pindah sop duludi sini ninja express gak komitmen kirim suai tenggat waktu tapi komplain abai admin tokped,responsiveness
makin sini tokopedia makin ga jelas masa ga bisa ganti kurir lama jual tokopedia cewa kalau perti hapus aja kalau makin ribet gini ga jelas banget,reliability
rekomendasi ngguna tokopedia penyelesai masa belit mberi solusi sangat rekomendasi,informationquality
tolong kalau barang gagal kirim uang mbali,reliability
kak promo gaji tambahin dong nominal kupon jang tambahin samp juta dong ya,informationquality
mpurna,informationquality
napa mau lihat foto detail produk lalu force close mulu ayo dong tokopedia baiki masa,informationquality
makin sini tokopedia makin pelit gratis ongkir harus saing dgn aplikasi lain bny gratis ongkir banyak bonus pilih toko juga lebih banyak,informationquality
aplikasi tolol ribet,easeofuse
aplikasi belanja online baik ngguna tokopedia lama beberapa tahun lalu puas pelayanan aplikasi mudah guna tampilan narik sangat lengkap mulai butuh rumah tangga elektronik pulsa tagih mua bisa bayar sini pengirim cepat customer rvice juga sangat responsif sangat mbantu banget utama butuh belanja cepat tanpa harus luar rumah ima kasih,responsiveness
bagus banget belanja tokopedia banyak skon voucher gratis ongkir,informationquality
beli barang tokped tipu aju komplen nilai harga cukup lumay tanggap aplikasi sangat muas tambah tanggap pihak kurir pengirim pihak nanggapi komplen olaho lindungi penjual nyata laku penipu sangat ngecewa,reliability
ok,informationquality
tokopedia two thumbs up,informationquality
burung ijo kiyut itu toped alias tokopedia,informationquality
aplikasi korup banyak bug erorbanyak trouble saldo tokopedia tarik bank gak bisa masuk tapi saldo tokopedia kurang uang gak masuk bank masa verifikasi nomer lama mati mau ganti nomer aja repot harus foto ktp hasil sama saja gak bisa udah hubungi cs tapi cs cuma ai gak solusisampah,responsiveness
ngecewa ranjang cuma batasi kuantiti riwayat batasi cuma bul makin parah,informationquality
bgus nih tika toko gak jelas us customer minta batal  pesan acc uang udah tf mbali,informationquality
murahterjangkau cepat,informationquality
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
sangat sangat puas hari lalu laku pemesan lalui tiktok mbayar lunas lalui dana tetapi catat pemesan tokopedia ncoba lapor lalui tokopedia care tetapi lalu bisa nurut aplikasi buruk klo bisa ga pake bintang lebih suka ga kasih bintang,informationquality
karang tambah ribetsemenjak gabung sm tiktokknp g ndiri aja,easeofuse
ui sih bagus nyam simple ring tapi ekspedisi kurir hancur,reliability
tampilanua kurang efektif pemakai,webdesign
hadehh tokopedia sayang banget kasih rating ya karna mau gimana mang tanggap mua orang tokopedia akhir² aplikasi buruk play store ada rating coy hadehh karna mang kurang aplikasi banyak contoh ongkir tanggung ller juga tambah pajak ongkir pun gk gratis tanggung pembeli gk sa sih banyak ller pindah aplikasi marketplace lain karna tokopedia udh gk pantas harapin,informationquality
mantap tokopedia sukses slalu,informationquality
bagus murah banyak skon tapi lebih baik kalau data nama nomer hp kurir,reliability
cepat tepat,informationquality
mantap,informationquality
mantap,informationquality
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
tolong ya toped pengirim awal sicepat knp alih jne sgt tdk recomend pengirim sm kurir lelet skrg m bilg d info pengirim penerima rasa mes pesan proses return penjual sya sdh nunggu hari knp bilg penerima tdkk rasa mes sya ja blm liat barang udh ring jadi kyk ginibarang udh kurir hari bru smpek nyasar kata kira daerah lain kurir bs baca invoice nggk sih x lgi alih jnelngsng tak uninstall toped,reliability
entah napa tapi gua kasih saja,informationquality
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
komplain barang kurang baru lesai proses te bul gila ya lama kali tokopedia proses komplain padahal bukti dah jelas video unboxing pas barang retur jumlah gak suai pembeli harus tanggung biaya na pajak juga gak ganti k biaya pajak harus tanggung padahal toko oren mana barang retur salah penjual pembeli nanggung biaya gak mihak pembeli padahal jelas jelas penjual sa pembeli nanggung akibat,responsiveness
te update gak bisa lihat video ulas trus juga gak bisa cek toko kata masa jaring  padahal buka aplikasi lain lancar jaya tokopedia mpersulit hidup,easeofuse
aplikasi jelek,informationquality
