cleaned_content,label
barang lama kali sampai minggu juga kirim tukang paket mau apa minggu sampai tempat pembeli pengalam tama toko ijo,reliability
ren banyak promo,informationquality
lemot banget error us masa rumah toped mbelgedes,easeofuse
barang barang sih lengkap minus cum satu pengirim barang super lama hari minggu lebih coba ubah kaya shopee pengirim super cepet kadang blm hari barang datang penerima soryy uninstall aplikasi shop pengirim bikin orang emosi,reliability
bagus tepat waktu,reliability
pengirim gak jelas lemparlempar pindahpindah kurir sorry to say sy karang pindah oren aja,reliability
sngt mmbantu utk blnja online,easeofuse
kacau banget nih pes barang habis batalin sistem gilir tarik kok potong kacau banget sa siapa kok ma nanggung pembeli biaya maka lektif nyari ller ga bakal belanja sini kacau parah,reliability
makin aneh atura ribet bentar bangkrut nyusul buka lapak,easeofuse
makin banyak toko toko penipu harga barang jauh lebih murah indikasi penipu harga ga masuk akal,reliability
top up game lalu refund males,reliability
nipu gratis ongkir nyata,informationquality
karang harga barang tokped mahal banget biaya ongkir langit bisa kh sperti app orange tiap hari lalu potong apalagi kalau hari besar bisa rp trus potong harga dri toko dri ongkir tukar koin dll tokped makin hari update makin gak mood belanja app,informationquality
ingat dosa udah sih aplikasi tanpa dosa eh nyata luput juga mbeli barang voucer rb nunggu barang sebut datang te nunggu barang datang buka buka voucer potong rb dapat dapat bujuk rayu sangat mpurna namun njadi hilang respect,informationquality
aplikasiny ribet gk eyecatching pantes ka sama shopee mau upload produk aj sti download² aplikasi lain alay bener,easeofuse
aplikasi penipu saldo jt ludes bawa kabur tokopedia,privacy
oke sangat mbantu,easeofuse
kupon gratis ongkir mana pengguna lama tia ma anak tiri gini,informationquality
banyak penjual penipu susah retur ribet retur,reliability
tokopedia lebih banyak skon ongkir sar buat owner skonin barang juga donk biar customer lebih banyak,informationquality
te tokped bekerja sama tiktok aku gasuka promo dikit bah gratis ongkir suka ga sedia udah gt harga lebih tinggi banding apk shop lain,informationquality
ok,nonquality
cicil cuma x gak bisa x,easeofuse
tokopedia sti baiki kayak shopee enak belanja,easeofuse
rating produk ga akurat banyak ulasan palsu,informationquality
tolong baiki ring eror pdhl sinyal bagus,easeofuse
lemot parah karang,easeofuse
tokopedia gak jelas niat kasih voucher tapi gak bisa pake kalau gak niat gak usah voucher,informationquality
promo tepu te bayar ma refund udah kali nyoba tetep sama aja,informationquality
nding pindah shopee aja pasti² aja buat promo kayak ngak niat,informationquality
ima kasih mua libat tokopedia jadi alami benar benar tangani rius hingga toko tutup pelanggar laku para pengguna benar benar jang sampai komunikasi luar aplikasi tanda tanda ada tindak penipu tetapi cs tokopedia sigap penangan ima kasih,reliability
wah mantap nih tokopedia beli pulsa murah bgt,informationquality
aplikaai gak bisa d buka,easeofuse
ux susah dimengerti,webdesign
ndapat kurir lama datang lama rata rata produk harus transfergk bisa cod,reliability
sangat cocok anda,nonquality
udah hampir bul gak bisa login minta bantu tapi sampai karang gak email masuk rius aku gak boleh belanja tokped,easeofuse
mudah konsumen,easeofuse
aplikasi paling leles cs,responsiveness
mantapp,nonquality
lumay bagus ha ongkir tempqt mahaal,informationquality
kurir rekomendasi lambaatttttt,reliability
lalu minta update,easeofuse
parahhhh akun sy nonaktif pihak tokopedia padahal masih saldo belum nonaktif udh brusaha tarik gk bs hari mudi nonaktif cara  pihak suruh hub tokopedia care gk balas lewat email ig gk bales ky ngomong sm tembok gk tau mau mana mau ngurus,responsiveness
jak caplok tik tok tokped pengirim makin lambat kacau ring trouble,reliability
mbantu milih miliki satu barang aku ingin saing harga tiap toko pengalam sendiri milih barang tepat efisien nyingkat tenaga waktu soal barang imitasi palsu njadi resiko pembeli mungkin rjasama ller pihak tokped ndiri kurang singkron masih banyak lolos,reliability
uninstal  pesen barang harga lebih tapi kirim casing hp goceng mau retur barang nunggu dulu konfirmasi penjual lama hari udh gitu milih kurir buat pick up barang tiba komplen ilang gitu aja suruh ngajuin komplen ulang ngajuin komplen ulang tinggal nunggu barang pick up kurir tapi gk pick up w hari lebih karang nanyain bilang gak respon lama hari gk bisa komplen karna dana udh terusin penjual,reliability
plis  tokopedia tolong pengirim ya cepat  udah ongkir ya mahal lambat pula bisa smape minggu lama padahl deket,reliability
na tipu gara gara beli printer tokopedia  toko printer shop jum n suruh transaksi luar cod refund  ma ndiri tiba tiba masuk dana ga notif udah tiba tiba aja masuk paymen barcode aneh kata mau kirim resi ko ma ga jelas uang udh ima tolong  tokopedia jaga jang sampai banyak kaya gini na tipu jual beli printer baru kali na tipu toko online shop k gini duh asli cewa sangat rekomen,reliability
mohon pihak aplikasi jang pakai expedisi ninja express soal paket ga sampe udah hari jelas rugi konsumen,reliability
rincian pesanan suka hilang ga muncul,informationquality
suka sama desain baru,webdesign
belakang klo mau pembayar kok lama bgt loading sich foto produk juga lama bgt loading sinyal nceng g padahal,easeofuse
masih ka ui sama shoppe udah ngirim lama ga fitur inst juga pake kurir lemot pula juga status kaga update udah gitu layan cs batasin sama robot aneh nama ta cepet nyusul platform b yak tks,easeofuse
apk dana gua dana refound gak bisa pakai tarik pun gak bisaharus verifikasi dulu tapi kode gak kirim kirimd mau komplen pun bisa juga tokopedia carehati hati yah kalo nyimp uang dana refound,privacy
belanja online mpermudah pekerj dn giat rmh,easeofuse
lalu lama pdhal udah tiba kota tuju,informationquality
tampilan ren,webdesign
apk sangat mbantu,easeofuse
langgan plus bul baru bul nonaktif alas langgar privasi aplikasi sangat jelas komplain pun susah solusi,privacy
barang paket am,reliability
karang tokped jarang scoun dulu enak tiap bula pasti adasekarang biaya ongkir mahaljadi turun dulu bintang,informationquality
min tokped tolong dong kok ranjang pas udah isi udah full si padahal terang google bisa sampe pas udah gabisa masukin ranjang mohon gera benahi overall good thanks,easeofuse
i muj ya dd,nonquality
najis aplikasi apa ora jelas bikin alamat ajah ribet bnget najis gua mah kupon kaga danta nyesel gua download aplikasi tokiiii,easeofuse
belanja gampang gk ribet praktis banyak scount toped top,easeofuse
pesan tiba batal uang refoundtokpedcare jawab cma robotkecewa tokopedia perti dulu,responsiveness
tolong dong kurangin iklan,webdesign
cewakomplen barang telat uang ga mbalitokopedia kurang bagus,responsiveness
bagus kali,nonquality
komplain barang ngk nyampai ngk respon pdh sdh lamaa jd pelangg tia,responsiveness
sangat mbantu cuma syang payleter gk muncul,informationquality
info harga sering berubah tiba tiba,informationquality
mantap moga tokopedia makin sukses depan please banyak kupon dong gratis ongkir buat luar jawa,informationquality
jasa layan jual beli praktis ga ribetbanyak promo setiap event tanggal mbar maupun paydayga nyesel dah pokok,easeofuse
tokopedia taiiiiiiitidak bisa komplain barang lambatbabiiii assu tokopedia,reliability
desain sangat elegan,webdesign
menjak ambil ndali tiktok scrolling ndat² ring error coba clear cache reinstall app tetap gak nolong update review ptember,easeofuse
penangan komplain lambat,responsiveness
tokopedia mohon ada tampil pilih jasa kurir sangat nghindari jt sangat bobrok daerah beberapa kali barang endap hari² jasa pengirim sebut dgn alas salah barcode masih optimistis tokopedia bisa lebih baik depan,reliability
lambat cs ga fungsi,responsiveness
bagus sangat mbantu,easeofuse
mantap,nonquality
fitur bicara cs sangat sulit layani ai ta puki ngomong pun gk nyambung,responsiveness
cicil cuma sampai x gak bisa x,easeofuse
tokopedia pembayar paylater bul pembayar buat bebas pembayar dong bisa nyicil jang kaligus ikutin kaya tiktok,informationquality
murahin dong hehe,informationquality
bagus,nonquality
cs cuma kasih jawaban template ga bantu,responsiveness
color palet mirip duolingo,webdesign
pengguna baru tapi ngak dapet promo pun gratis ongkir aja ngak,informationquality
website ren,webdesign
aplikasi sih kata bagus ya cum aku coba soal kata tem sih banyak pake tokopedia aku kasih bintang dulu aja,nonquality
aplikasi zolim capek² kumpulin coin ehhh ga bisa pake mua limit bener zolim ga nghargai rja ras pembeli,informationquality
sy cm lalu blnja d tik tok rata rata sy suka,nonquality
nyam am belanja sini nah ngecewa,reliability
tolol aplikasi gak mutu udh top up wdp promo ribu pas bayar batalin sama pihak tokopedia  gak masuk akal gak guna ah ni aplikasi gak tau gua,reliability
eror gak bisa masuk mau beli juga gak bisa,easeofuse
sangat mbantu paylater,easeofuse
voucher plus bisa guna,informationquality
cs lama banget bales sampai berjam jam,responsiveness
murah original cepat,informationquality
barang mahal² ongkir juga mahalgratis ongkir cuma gimmick doangmasih jauh lebih murah apk oren walaupun bilang gratis ongkirdisitu ori gratisnyaa,informationquality
paylater sangat murah ringan imakasih,informationquality
parah tokopedia beli paket data udah bayar status masih proses us mana gak bisa chat kaya aplikasi lain parah lu,reliability
ring kasih promo,informationquality
tolong tokped aman data perketat alamat no hp te bocor hampir korb penipu modus giveaway buah toko tapi nama toko tokopedia,privacy
jak gabung sama aplikasi bgo tiktok ga jelas nih tokped gara hp pake dark mode harga ga liat gara font warna item juga blooog,webdesign
harga mahal karang mah ga kaya be padahal sama bah kualitas,informationquality
pintar pintar pilih ekspedisi ong baju ninja,reliability
narik,nonquality
sangat bagus murah,informationquality
desain menarik tp terang pol,webdesign
sangat nyenang belanja tokopediabarang jamin,reliability
lelet lemot ongkir mahaaal,easeofuse
dulu padahal baguss bangett aplikasi tiap bul ngasih voucher belanja konsumen tapi karang jelek banget udah jarang voucher kali min beli tinggi potong a cil udah gaada gratis ongkir pula gimana sih makin sini buka makin baik ma makin jelek,informationquality
mantabb,nonquality
transaksi laku gagal namun saldo tsbtidak mbali sunggu cewa,reliability
napa habis update kok tambah lemot,easeofuse
banya iklannnnnnnnnnnn gua mau ngunduh vidio capcut gua ncet x ma sini anjj ikl ya ikl tapi jang gitu gua ncet x ma pencet sini,webdesign
imakasih proses mudah cepat pakai kartu kredit honest,easeofuse
gajelas tiap transaksi gagal pasti saldo potong ya males  uninstal gapake lama x apa kali gagal bisa buat beli cilok nyang,reliability
tambah lamah tambah lemotttt pengirima sampai kota tuju tibah tibah mbali pejual,reliability
hati aja kalau belanja tokopedia masa ller sa kirim barang tapi pas balikin buyer bayar ongkir ndiri trs pas belanja barang tsb dpt cb rb tapi komplain barang balikin kok koin tarik rb gimana cara ngitung tokopedia skrg jd aplikasi belanja buruk mua jelas harus kalau ller sa kirim ya ller dong bayar ongkir refund koon juga harus suai pesan kompalin korup banget,reliability
komplain udah dikirim tapi dibalesnya lama,responsiveness
muas thnaks,nonquality
alhamduli aplikasi bagus,nonquality
karang tokopedia banyak ller penipuantidak perti dulu tahu ller penipu barang kirim beda jauh dana pembeli gera kembali alamat ller beda jauh tera paket gimana barang bisa retur,reliability
mudah mudah bagus,easeofuse
makin lama makin pusing aturan enak progam model lama mudah ngerti fahami,reliability
dana belanja toko pedia moga mua produk ori gx kaleng kaleng makasih,reliability
respon sistem waktu login sangat lambat,responsiveness
kalau g sti up date aplikasi g bisa on line gitu tutup auto tapi promo lalu up date notifikasi kok gini,easeofuse
apk ga guna ngasih promo gajelas,informationquality
costumer rvice lu dongo dongo tanpa beri solusi bantu ma akhir si chat pihak,responsiveness
ptember pukul wita customer rvice nama saludi pihak ngakhir si chat tanpa mberi solusi ataupun batu her bisa bisa njadi orang kurang etika perti saludi njadi customer rvice sana leksi ncari customer rvice,responsiveness
tokopedia care susah banget hubungi padahal butuh banget,responsiveness
napa harus tiktok shop fitur ribet banyak order cancel paraaaaaah,easeofuse
sangat muas,nonquality
gak jelas pembayar batal refund us kata ada pengguna promo lebihi limit promo  orang ada sama indentitas gital kamu pembeli lain jelas² mua data aja udah pasti beda apa identitas sama coba aplikasi gak jelas,informationquality
karang belanja tokopedia ring ngalami pembatalantolong baiki jang lalu lama otomatis pembatal biar cepat ganti toko,reliability
butuh maaf butuh barang datang refund dana selesai lu viral dulu gimana ingat stuck dr tgl skrg tgl hari tanpa gera jawab lalu sama,responsiveness
belum update normal begitu update mau pes skon bebas ongkir hilang aplikasi ga jelas,easeofuse
bagus,nonquality
respon popup konfirmasi lama muncul,responsiveness
baguss,nonquality
mo event top up hik niat bgst rancak gagal transaksi njg,reliability
mpermudah gala tagih muantapz,easeofuse
tolong dong napa admin tokopedia lama kali bales us juga ingin komplain lama kali proses komplain tapi tindak lanjutan barang sampai uang juga ga balik gimna komplain cmn proses doang ngasih kabar ngasih kabar kabar sampai minggu ayam,responsiveness
tokopedia nyata kurang lektif milih toko abal abalsaya nah tipu beli ms cuci dateng case hp reelllll parah bangettt,reliability
bagus,nonquality
aplikasi rugi pembeli udah jelas tipu d kasih paket kosong pas pengen pengenbali dana ma perti nguntung penipu,reliability
laporan penipuan ditindak lama,responsiveness
neng belanja sini,nonquality
sang bagus,nonquality
caya bagus cepat kirim,responsiveness
cs minta tunggu tapi ga ada kelanjutan,responsiveness
pembeli tama,nonquality
layan bagus,responsiveness
banyak fitur gunanamun ngecewa ring jadi salah pembayar tolong us tingkat,easeofuse
lebih suka tampilan dioren,webdesign
cs lambat tanpa solusi,responsiveness
upgrade bikin ribet,easeofuse
oke,nonquality
belum update baik² aja update ma rusak mau check out hilang mua skon,easeofuse
susah hubungi cs,responsiveness
napa respon tokopedia care lama bgt yaa barang masih proses sampe kirim masih aja respon udh bilang mau batalin pesan karna penipu alamat penerima alamat bah udh kirim bukti chat penipu karna toko nolak komplain adu tokopedia care gatau ma tambah parah tokopedia susah hubungi benerbener cewa skrng barang udh mau kirim sama kurir untunh td kurir tlp jd minta paket tah,responsiveness
tolong donk toko toko harga ga wajar hawatir nipu blok jang sampai korb,reliability
sistem agak down mungkin ya akhir akhir mau bayar tagih pulsa mau checkout produk pakai tode bayar apapun ga bisa terangan eror us tolong dong tokopedia kalau mang madai upgrade sistem nambah promo baru jang paksa dulu mbingung pelangg,easeofuse
promo palsu kata amond rp nyata gagal us,informationquality
karang koq lambat bgt feedback mau ganti sistem pembayar aja harus luar masuk kali kali,informationquality
kalo bikin promo bener kit udah hasil bayar ma dana kembali,informationquality
penipu tiap promo pasti auto reffund,informationquality
aplikasi nyebal,nonquality
belanja lebih mudah,easeofuse
tolong bantun dong gimana cara ngatasi masa toko pediahp hilang sama kt sayaterus beli ho barud ganti nomer gopay nyatapi toko pedia ga bisa ubah soal harus pk ktpsedang ktp hilangada tagih pulatakut mbesar plisss tolong dong,privacy
mantap yaa ngasih promo kode voucher pas pake laku pembayar ma mbali dana situ ngeprank yaa,informationquality
pengembali dana refund sangat lama nemu solusi,responsiveness
paket terimakurir foto paket luar rumah masa kurir begini diemin aj banyak orang rugi,reliability
sar buat mimin tokped nding gak usah rja sama expedisi sicepat karna tuh cepat benra tapi silambat liat ajaa tuh aplikasi ajah banyak ngasih rate bintang aya cewa dah lama pakai tokped biasa pakai jnej udh alhamduli eh skrg ma temu silambat alias cepat timbang ya sar wakil mua orang,reliability
detik beli aplikasi a penipu pihak tokopedia nyaran pengembali barang lalui pick up smpek bbrp hari pihak tokopedia ngambil barangpick up tiba putus pihak krna alas ngembali barang padahal tidal ru dr tko pedia buat drop off barang,reliability
ring logout ndiri gak kyak toko oren gak na logout kyk gtu,easeofuse
buyer bisa rlihat ler akhir online respon chat lemot perti sistemnyanotif ler kaco beberapakali order kata stok habis padahal etalase masih stokjadi nunggu pengembali dana dulu kalo mau order lain makin lemot ajg,reliability
bagus,nonquality
mau ta min bank muamalat knp skrg gk tode bayar rius na mhon jwb pdhal pake tokped krn bank muamalat baru nyadar skrg gk bakal uninstal klo bgini,easeofuse
info variasi barang ga ditampilkan semua,informationquality
penipu sy dapat voucher ribu syarat harus bikin akun gopay te sy buat akun nomor sama nyata syarat harus naut tokopedia tika sy taut antara akun tokopedia akun gopay nyata akun gopay sy terangan nggak akun gopay,privacy
aplikasi gajelas,reliability
kalau gak niat ngasih promo ya gak usah,informationquality
tolong hapus ekspedisi ninja xpress sangat lambat kali pengirim ekspedisi lain sampai jam barang sampai tang penerima tapi kata ninja sampai jam kabar barang henti update sama kali i bintang bila ninja xpress hapus imakasih,reliability
sangat muas,nonquality
ren,nonquality
bagus responsif ha dana bisa mbali,responsiveness
wah murah bgt barang,informationquality
promo lengkap bervariasi,informationquality
apk eek,nonquality
gak jelas napa refund mulu padahal aku gk curang promo amondrp parah bet,informationquality
mantap,nonquality
update jang maksa napa kira paket data pu negara bisa gratis,easeofuse
sangat mbantu,easeofuse
ring douwload suka log out trs knp ya menjak mb tambah ga bisa buka,easeofuse
mantap,nonquality
benar aplikasi pelit tidak  potong ongkir k owner kikir,informationquality
parah masa saldo refund bisa ilanggimana,reliability
ok good,nonquality
gak bisa pakek,easeofuse
pemakai tia toped drdlu tolong tampil jang banyak rubah deh versi baru ma jd lemot bgt bikin gk nyam,easeofuse
toko pedia udah aca udh ga jelas banyak rugi org mau belanja,reliability
moga lebih tepat waktu tepat penangan,reliability
banyak penipu,reliability
mantap,nonquality
sumpah tokped karang jelek pelayana apaagi cs² cuih plunga plongo mua ndinng si oren,responsiveness
ring belanja sini,nonquality
please tokopedia kasih skon k minimal pembelanja k,informationquality
aplikasi ngebug pes buka notif pes ga hilang ganggu transaksi,easeofuse
ribetin,easeofuse
data tidak am,privacy
admin low respon sistem rada eror,responsiveness
kasih bintang karna admin tokopedia care sangat lambat buruk,responsiveness
oke bagus detail info,informationquality
tokopedia the best tiap hari aku pasti belanja tokopedia ma beberapa kali hari mua barang pribadi barang nutuh jual aku beli tokopedia tapi mohon kurangij harga tokopedia plus naik lalu jauh rb bln ok gitu aja sar aku moga dengar,informationquality
bagus sih promo cum aje w tau lain coba,informationquality
banyak pilih harga,informationquality
hati sy blm nah belanja aplikasi blm nah transaksi tiba saldo sy debet lsg o laku pembeli barang sy sblm nah baca ulas soal banyak jadi hampir sama ga sangka sy ngalami langsung sy chat care tokopedia baik lalui akun email sangat slow respon smp blm penyelesai kata dpt best award kok realita gini bgmn nih sblm mslh sy beres sy tiap hari buat ulas sprti,reliability
luar biasa,nonquality
good,nonquality
respon lambat,responsiveness
tokped bagus sih cuma banyak penjual penipu,reliability
tiap transaksi akun na pelanggar bisa,privacy
mudah simpel capat,easeofuse
lumay,nonquality
retur lama banget balik nunggu hari rja tuh online napa nunggu hari rja aneh ribu aja nunggu minggu lebih,responsiveness
barang murah,informationquality
bentar bentar update males,easeofuse
ribet amat ni apk verifikasi data ri harus   ga bisa lebih simpel misal lfie dgn ktp aja tanpa harus sc qr,privacy
jang pakai aplikasi tokopedia solusi nyelesai masa ller juga masih banyak penipu lambat penangan lalu rumit proses,reliability
ga bagus ganti apk oren aja,reliability
mana tulis kode pos mau nulis kok gak,easeofuse
beli produk tokopedia bagus banget,informationquality
sangat bagus,nonquality
yakin aplikasi bisa lebih baik,reliability
lumayanmunbisamah da ndal aya bosena,nonquality
akun tiba tiba ubah akun lain hilang sudah bisa login akun utama aman aplikasi bisa lihat barang pes login ulang ma hilang mua data,privacy
kalau mau bangkrut ya tutup aja kali aplikasi parah device gw x pro scroll lalu ndat koneksi wifi mbps makin hari gw tungguin update makin bagus makin parah,easeofuse
bagus kwalitas brg,informationquality
mantap,nonquality
aduh buang waktu aplikasi ga guna masa udah pilih barang murah mau check out harga skon hilang mua aplikasi eek,informationquality
komplain dibalesnya lama,responsiveness
sangat cocok,nonquality
ok,nonquality
cs cuma kasih jawaban template,responsiveness
lambat mua toko sampe proses refund juga lambat kayak siput,responsiveness
apk paling jelek tiap transaksi lalu error padahal hasil tapi mlh mbali saldo,reliability
cs sering hilang di tengah pembicaraan,responsiveness
soal dulu collab sama pcr aq,nonquality
event skon banya bug udah hasil pembayar tapi gak hasiltiba na pelanggar lampaui batasberhasil aja enggak amondrp dm,informationquality
pesen barang estimasi tanggal ptember pes ptember hari barang gak pasti klo cod sih gak masa bayar awal loh pas lacak paket situ situ aja gak ubah parah kacau,reliability
ga bisa transaksi aplikasi rusak,easeofuse
skon tiba hilang,informationquality
aplikasi at beda toko be,informationquality
rating produk ga akurat,informationquality
aplikasi jelek,reliability
mau sampai kap sih uang jang cuma lu bakar buat ikl doang masa mau co aja bikin susah gagal kalikali padahal shopee ga nah ndala us pas mau co kurangin cashback point bonus point apa nama ma error us saldo bonuscashback kurangilang padahal transaksi belom sukses bah masu pin pembayar hatihati sini banyak palsu harga palsu gratis ongkir palsu skon palsu pas co gabisa mau banggain,informationquality
aplikasi belanja online rekomended banget produk komplit butuh sini tempat,informationquality
langgan djak am percaya,nonquality
apk jelek transaksi topup lalu batal,reliability
hati hati belanja tokopedia karangsaya kali pesan lebihi waktu estimasi komplain tolak admin,reliability
aplikasi makin hari makin tol nunggu kurir sampe harig bisa batalin jugayang logis klo bikin atur,reliability
sangat ngecewa paket pes datang juga lokasi benar lapor luh pihak admin toko tapi masih ambigu jal luar ani buat bisnis besar tapi lepas tanggung jawab hadap luh para user aplikasi,reliability
aplikasi eror buat cek cicil aj gak bisa ring eror gak guna banget tolong d baiki aplikasi,easeofuse
sangant banyak gratis ongkir,informationquality
mau upload barang gagal us kali ribet amat,easeofuse
bagus murah,informationquality
msh nunggu kurir lebih estimasi gada respon penjual maupun admin tokped,reliability
retur barang proses rumit lama,easeofuse
karang gratis ongkir harus langgan plus dulu harga langganan juauahhhhhh lebih mahal vip si orenbye tokped,informationquality
aplikasi penipu isi saldo tokopedia bisa pakai belanja ngaja tokopedia muncul opsi pembayar belanja pakai gratis ongkir batal pihak penjual moga cepat mati aplikasi jahanam,reliability
tokopedia karang isik banyak notifikasi gak penting harga juga lebih mahal s,informationquality
banya ler bikin cewa g toat waktuhatibnyk ler abal expedisi jg banyak yng cewalemot,reliability
harga murah dg banyak skon,informationquality
proses refund dana kunjung lesai jelas kali kali buat lapor bah email tokopedia care tapi penyelesai ha ngulur ulur waktu alas masih pengece tapi bul pasti sungguh sistem sangat buruk akhir uang jelas plikasi sampah cuma suruh tunggu tunggu doang,responsiveness
bagus banget respon cepat,responsiveness
gak ngerti sistem resi tokped tama pickup pakai jnt us lilo skrng pindah jne gmn ya,reliability
cs kasih balasan jauh dari yang diminta,responsiveness
dana penjual tah alas review maximal hari cair tapi udah hari dana tah tapi bisa cair juga,responsiveness
ui ren,webdesign
update trus gk jls mlh eror,easeofuse
pinpoint alamat akurat lalu arah tempat lain populer perti warung dll sekitar rumah,webdesign
checkout eror,easeofuse
respon cs tokopedia ngenai masa pelapor lalu bisa lalu respon lalu tanggap pengalam pribadi paling buruk pelayan banding toko online lain payah penyelesai kait mua pelapor mulai tokotarmoc nyata sindikat penipu sampai akun na hack saldo curi sisa saldo bisa tarik pun x jam blm masuk akun gopay payah kacau buruk lebih buruk,reliability
pelit gratis ongkir gak kaya shopee tiap transaksi gratis ongkir,informationquality
banyak ulasan palsu,reliability
the best,nonquality
sya ingin dapat mas,nonquality
tampilan dulu lebih bagus,webdesign
cs ga sigap waktu akun kena masalah,responsiveness
makin jelek aja kaya mau beli token bayar tagih tapi stuck pilih pembayar layar cuma putih doang padahal udah update hapus data aplikasi juga udah tapi sama aja,easeofuse
mau beli wdp harga promo rta lain tpi ma na pelanggar pdhl nah beli satu kaoipun curang aneh kalii tokopedia hadehh,informationquality
mantap,nonquality
cs lambat,responsiveness
bantuan pusat layanan ga langsung respons,responsiveness
scam tai,reliability
aplikasi cocok android,easeofuse
aplikasi top up paling burukkk nah ngasih promo ga bisa pke banyak sistem errorr,informationquality
apk banyak bug scam,easeofuse
mntap,nonquality
makin update makin ren tampilan,webdesign
respon lambat bikin pelanggan kecewa,responsiveness
taiiii eror muluuuu,easeofuse
kasih promo gjelas gabisa pakai tiap es transaksi saldo mbaliin,informationquality
mantap,nonquality
kasih opsi gw mau pakai asuransi enggak orng gosend deket aja kudilu pakai asuransi anjink,easeofuse
transaksi lebih am,reliability
cukup baik namun lu tingkat forma rver biar sat t gans admin,easeofuse
cs ga menanggapi pesan lanjutan,responsiveness
scam uda pake promo uang ny mbali trus,reliability
gak tau  makin update makin rumit nih apk gi promo juga minim banget bah sama kali jauh bgt sumpah ama tokped dulu,easeofuse
cs kali lama ribet,responsiveness
belanja atas rb gak free omgkir ya beda sama orange,informationquality
pelayanan sangat baik,responsiveness
napa update us nerus bozz,easeofuse
ongkir gak kirakira beda jauh sm shopeed tiktok luar kota aja bisa nol ongkirnyaini tokopedia kota aja ongkir kayak pelosokmaka aku jarang buka tokopedia,informationquality
belanja sangat mudah trimaksih,easeofuse
info syarat voucher ga jelas banget,informationquality
apk bagus tapi lebih bagus shopee,reliability
tampilan lebih bagus drpd oren,webdesign
fitur plus tdak dapat guna krana kata ny akun lebih pdahal cuma,informationquality
paket nyakut harihari,reliability
sa kirim size ller napa ongkir refund nanggung pembeli yaaaa,reliability
aplikasi lemot padahal ring update,easeofuse
sangat rekomendasi buat mua mau belanja online,reliability
paket hilang kirim lewat jntkomplain tokopedia penangan sampe bul gada jelas sampe temen pikir stress ninggal dunia padahal video pemaket asuransi poko lengkap jak gabung tiktok jelek bgt emg ngaja ngancurin,reliability
moga gk return lg,reliability
aplikasi bad rvice,responsiveness
respon cs tidak konsisten dan cenderung lambat,responsiveness
banyakin promoooo,informationquality
napa pas habis verifikasi pin ngestuck ya,privacy
suka tokopedia ratus kali transaksi yaa gak ndala sukses us tokopedia tapi lama lama harga barang beda bisa lebih murah apk be napa ya padahal barang tipe sama jual,informationquality
beli barang datang kosong barang komplen bukti jelas tapi sulit sama tokopedia suruh balikin barang pihak aplikasi biar dana mbali gua balikin barang nyampe penjual hari lalu harus korfirmasi ima penjual pihak penjual gak konfirmasi dana gua gak mbali cukup akhir dah beli d sini,reliability
voucher muncul tapi ga ada info cara pakainya,informationquality
laporan kritis tapi ga mendapat respon cepat,responsiveness
sangat manfaat,easeofuse
bisa mbantu butu,easeofuse
mo minta maaf dulu soal dulu nah kasih bintang makasih ya tokped skon gede trus pas masa jt gampang banget urus uang balik mua paket ku jt trus aku add on jamin paket tiba jadi kirain cum aja ganti nyata uang add on juga kasih makasih ya,reliability
masih njadi aplikasi jual beli customer care cukup trusted tapi awas banyak oknum nakal juga dalam kalau mau pes barang lewat aplikasi pasti lihat toko produk miliki ulas yah imakasih,reliability
tokopedia skrg isi ller nipu mua tokopedia juga ga njaga konsumen,reliability
cara nghubungi customer rvice lalu ribet mau chat cs ma chat ai,responsiveness
komplain g direspon,responsiveness
tokopedia njamin nyaman aman customerbanyak ller toko bodong aplikasi bekerjasama orang dalammengaju return barang aja pengembalian ga tindak lanjuttokopedia care saja nyelesai masa customer tim ekspedisi sangat buruk laku pemjemput barang pengantaruang hilang ambil ller bodong,reliability
bagus cepat responnya cs,responsiveness
taiii refund aja lamaaaaa banget woi,responsiveness
tokopedia lgi knp ya masa dri pagi susah bngt mw cekout ga bsa,easeofuse
usia kok gk bisa beli rokok elektri napa ya,nonquality
pelayan kurang muas mau komplain kurir status gerak harus nunggu beberapa hari beda shoope tanggap,responsiveness
ga ada respon setelah chat masuk,responsiveness
deskripsi promo ga lengkap bikin bingung,informationquality
tokopedia banyakin promo,informationquality
buruk soal pint point,webdesign
cari game ma tokped muncul,nonquality
voucher potongan harga muncul tapi pas checkout ga berlaku tanpa alasan,informationquality
ongkir mahal,informationquality
aplikasi kurang proper banyak ikl doang gilir komplain pengembali dana proses bisa bul bul,responsiveness
moga bisa mbantu usaha affiliate mudah nghasil,easeofuse
pengirim tokopedia sangat ampas tanggal sampai muter muter jakarta pakai ekspedisi tama jt us lilo mudi id express baru luar tangerang konyol,reliability
tolong  kalo milih tim expedisi kompeten lion parcel pake tim expedisi sampah paketku last estimasi tanggal tanggal ngga juga datang kali pikir ngga cewa pelangg,reliability
tokopedia mohon ketat soal stok barang masing masing market soal nah beli barang perti kursi gaming kata toko pas besok maaf stok habis us toko tsb nawar produk sama namun te order sama stok habis us gratis ongkir tokopedia udah engga sangat penting las nengah ongkir gratis lebih ring belanja polet orange inti stok real,reliability
