cleaned_content; label
transaksi udah potong tapi masih belom kirimn;informationquality
ok;nonquality
cepat am;nonquality
aplikasi gak jelas;easeofuse
imakasih;nonquality
ren min;nonquality
ongkir ngga ngotak anjir tanggerang d;nonquality
alhamdulil belanja sini bagus bagus barang;nonquality
napa pengembali barang permudah konsumen rugi contoh dong shopee bisa pick up barang gak pake alas gagal pick up;reliability
mohon bantuan pihak tokpedia mau lihat barang barang langsung luruh tipe ller gak bisa muncul produk ulang kali tetap gak bisa solusi gimana;informationquality
malam maaf mau ta kak mau ngaju tambah limit tokopedia card kok bisa napa ya masih ganggu ya;informationquality
bintnag  gak kasih opsi buay hapus produk rekomendasi;informationquality
good;nonquality
tq very much;nonquality
moga manfaat;nonquality
sangat buruk te akuisisi tiktok;nonquality
pko sukaa banget belanja tokopedia kalau bisa tambah in  kak gratis ongkir sama vocer ny heehe;informationquality
toko pedia banyak penipu aman kurangngajuin komplain lama respon udah kapok rasa;responsiveness
respond cepat;nonquality
riwayat transaksi banyak hilang tolong perbaiki;informationquality
admin napa sih nanganin pengembali aja lama banget udh minggu lebih kabar jelas jelas barang gk suai sama foto penjual klo aplikasi oren cepet nanganin plis cepet donk bukti dah bener ad video unboxing;informationquality
mantap tokped later sangat mbantu;nonquality
napa ya mau beli pulsa sini ma refund us;informationquality
apk asu;informationquality
bikin aplikasi baik dong harga skon tiba² hilang waktu mau check out;informationquality
update isi chat mua ma hilang hadeh ampas banget;informationquality
alhamduli belanja tokopedia lalu tepat barang sue ikl  moga tambah sukses amin;informationquality
mudah;nonquality
desain cakep banget gila;webdesign
baik;nonquality
gila pengirim lama banget mana ekspedisi oper ga belanja sini;informationquality
ok;nonquality
napa karang pembeli batasi produk rokok elektrik lebih suka aplikasi dahulu banyak pembatas bisa ncari suatu butuh;informationquality
sangar puas mudah ribet;easeofuse
jelek karang;nonquality
tokopedia napa sih minggu gambar muncul;informationquality
baru download aplikasi mau belanja aplikasi;informationquality
ndownload napa bisa notifikasi kode verifikasi tokped ga bener parah;privacy
jelek aplikasi pengembali dana lama nding ga usah pakai aplikasi;informationquality
sangat mbantu belanja;nonquality
marketplace andalanku;nonquality
cewa tokped dana juga mbali koperatif mbali barang pelapak tetapi harus nunggu hari karna terima pelapak status pengirim alamat fiktif masa harus nunggu hari bener aja awas atiaja pengguna tokped rugi ngalami ndiri ngada;informationquality
baru sj bg hee;nonquality
ima kasih;nonquality
makin males belanja d tokped pengirim nah hari pasti lewat hari apalagi system multi kurir makin tambah lelet aj update resi telat pengirim kya ong;reliability
ecommerce burukkkk rasa;informationquality
mantap;nonquality
tolong dong pihak tokopedia pengirimn jang pke jt ya karna gajelas jt uda hari lebih ga dateng padahal deket lokasi tapi lalu gagal us pengiriman tolong klo ad oknum dri jt luar pecat thx;reliability
ok;nonquality
payah pengembali barang ga bisa gratis ongkir ma suruh datang kurir isi formulir bayar ndiri;reliability
awal curiga ller krn ller minta no wa baru bakal proses pengirim takut penipu maka sya langsung batal refund dana lama banget mana banyak uang ga masuk² saldo masih tah masih review mulu ga garcep kyak aplikasi lain uang buat beli kursi roda utk anak penderita cerebral palsy uang jg boleh ngumpulin dri tokopedia ma tahan² tolong admin proses refund sya biar uang bisa buat beli kursi roda anak;informationquality
skrg kasih bintang ajha ahk ring belanja tiktok shop toko pedia tapi limit payleter masih ga bisa juga suruh coba trus cuma dong sring belanja toko pedia tapi limit masih ga bisa juga ima kasih wassalam;informationquality
sangat mudah belanja refund;nonquality
toko pedia is good;nonquality
nice;nonquality
sampe karang ku download masih tetap busuk;informationquality
mahal bngt yallahhhh printil cilpun masyal ribu ki;nonquality
makin sini makin busuk aja ni aplikasi cs template robot mau komplin susah bener apalagi jak gabung sama toktok ekpedisi rekomendasi ngaret minta ampun komplin pun ga bisa saat pindah toko orin;informationquality
good;nonquality
halo menjak na phising sa satu toko apk bisa pes barang dana refund pun bisa ambil;informationquality
jelek kali promo bisa guna cewa;nonquality
tokopedia top kali;nonquality
sangat susah retur barang sumpahhhh sangat susahhhh ribetttt ngga jelassssssssss pokonyaaaa cewaaaaaaaaaa;informationquality
mantap;nonquality
kelas tokopedia masih banyak penjual nipu parahh;informationquality
sumpah tres ni apk transaksi nilai ki tambah layan transaksi gagal kembaliin cm nilai transaksi trus biaya layan gak kembaliin korup;informationquality
affiliate ssh;nonquality
mantap;nonquality
jang mau belanja tokopedia refund saldo lama max x jam nyata lebih x jamyang tadi saldo refund mau pake belanja harus nunggu nding pindah be aja;informationquality
ima kasih atas pelayan;responsiveness
ongkir mahal;nonquality
promo bodong hoaxx;nonquality
napa aplikasi karang kalau buat transaksi jual beli ring gagal pengirim padahal barang kirim ller tapi waktu kirim kurir nunggu lama ma transaksi gagal barang retur cuma ller tapi buyer juga beberapa kali beli barang gagal kirim sama kurir beli gak nah pakai cod lalu bayar dulu gak alas kurir gak temu buyer bayar barang retur;reliability
beli;informationquality
agak susah arch barang wishlist soal pas cari barang gak tapi pas cari manual satusatu nyata tolong perbaiki;informationquality
ok;nonquality
mantap coy;nonquality
sangat ngecewa minta proses komplen tindaklanjuti cepat tokopedia;informationquality
ren;nonquality
ada tokopedi lebih mudah mbeli pun mau barang pun bagus suai lihattapi kadang pengirim barang agak lama;informationquality
suka belanja tokopedia respon cepat kl penjual mbatal pengembali dana juga cepat;responsiveness
bagus banget;nonquality
good good;nonquality
app banyak mbantu;nonquality
mantap;nonquality
paket return ga sampai sampai banyak ller bodong;responsiveness
sangat nyam belajar top up sini;nonquality
nang transaksi tokopedia mudah cepat;nonquality
aplikasi scam banyak promo scam;informationquality
coba sen paket tpi tah kurir paket lama hari ga respon kurir cs tokped;reliability
fix sih gw udah ga mau pake tokopedia minggu lebih paket sampe² sar aja ya tolong dia jasa pilih kurir jnt tambun utara ga becus manaj paket;reliability
gak bisa kasih solusi buat pembeli kalau baramg masa;informationquality
bagus narik;nonquality
barang hari sampai;informationquality
makin ribet ni aplikasi karang kupon ga pasang otomatis harus milih cara manual tambah ring jadi error mau checkout ga tau napa makin sini ma sakin kacau aplikasi cukup bintang aja;easeofuse
lelet banget kalo nanganin komplain tot;responsiveness
sangat amat recomendasi belanja sini proses retur mbulet gak karuanmana toko gak respon jgn ngelindungin penipu yaa tokopedia hacur loh reputasimu;informationquality
barang ku beli suai;informationquality
aku suka aplikasi tokopedia ima kasih _;nonquality
baik;nonquality
moga sukses;nonquality
coba pihak tokopedia komplen tinak lanjuti;informationquality
mantap;nonquality
aplikasi bug gak bisa guna belik barang pecet eh ma stack aplikasi guna shoope am aja bisa belanja tapi pas buka tokopedia ma stack layar tolong masa tindak lanjuti pengen belanja tokopedia kalo masa gini gimana belanja barang harap tim developer tokopedia tindak lanjut masa luh;informationquality
aku jengkel bgt sama kurir oon lama bgtkapok belanja sini;reliability
mnding hilangin aja free ongkir kalo oper;nonquality
ok;nonquality
lamaaaaaa proses penari saldo refund;informationquality
pengirim lumay lamaap lgi klu dpt promo ring gk d antri d batal otomatis sam pihak tokopediadh x dpt promo gk prna ad dtg;informationquality
jelek bebas ongkir ha awal doang;nonquality
halo tokopedia miliki moto jual beli online am nyam banyak kali toko online tokopedia kait akun penipu utama gadget banyak mberi harga masuk akalyang ujung ujung penipu tokopedia am saja kalau tokopedia am saja tunggu saja tinggal konsumen pindah transaksi lebih am;privacy
pelayan cs tokped slowrespon tiap ndala ga bantu balesan nunggu lama kali bales itupun ga nbantu sama kali fitur juga ribet mudah pahami pantes belanja si oren;easeofuse
bagus;nonquality
good;nonquality
bagus;nonquality
ok;nonquality
dapat paylater;privacy
cepat respon makasih;nonquality
limit gopaylater bisa guna belanja tokopedia padahal pu cicil;informationquality
sulit buat retur barang udah ngaju pengembali udah setujui penjual barang udah tak kirim kurir tinggal masuk resi lalu maaf salah coba mau lihat komplain maaf coba padahal uang cil beli barang datang rusak mana tanggung jawab tokopedia;reliability
mbantu bisa lebih gampang belanja;informationquality
tokopentotdia blunder expedisi us makin bagus makin sini;informationquality
pesan udah minggu ga sampe gilir komplein tolok admin tokopedia pun batas tunggu misal udah lalu lama udah ga butuh barang karna bisa beli toko lain kali kalau pes nding cod kalau kaya gini uang ma sama pihak tokopedia penjual pun rugi barang kaga balik;informationquality
buat belanja bagus kalo buat jual sangat buruk aplikasi bijakan;informationquality
moga amanah beli sini pembeli tama;informationquality
hati sama tokopedia penuh jebaka mau review harus klik lesai pesan dulu begitu buka barang suai harus chat dgn penjual antara tuju sama aja kamu lindungin maling;informationquality
kali seki sy top up tolsaldo sy tdk masukdi update lalu muncul notifmaaf ganggu pd sistem kamicoba beberapa cara kalatdk nyelesai masa imakasih;informationquality
lancar;nonquality
sangat mbantu belanjamudah amantampil enak lihat;nonquality
cara retur barang sangat sangat sulit banyak toko penipu;informationquality
rennnn banyak fitur nariknyaa;informationquality
oke;nonquality
harga murah juga praktis cara penggunaan sayang pengiriman agak lambat tolong perbaiki saja ima kasih;informationquality
tokpedgood;nonquality
pelayan muas;responsiveness
mantap;nonquality
mantap;nonquality
tolong lalu tampil lokasi toko kota mana trimakasih;informationquality
sangat buruk kali masa gua udah top up make promo awal udah hasil pasang promo tinggal bayar pas bayar ma transaksi gagal saldo gua gk kembali in maksud emang gampang gitu nyari uang udah top up ma gagal saldo gk balik;reliability
banyak minus tampil ui nyam pengembali barang luar duit dulu notif inbox ller tak bisa buka cashback dikit cs cuma ai orang perti lapak oren perti mau bangkrut apk harus rating bintang imakasih;informationquality
lemot bener ni apk;informationquality
voucer gak bisa guna;informationquality
pu plus tiba gk bisa klaim kupon sama kali tulis gagal gagal mulu gk jelas rugi langgan begitu mahal ta cs kata suruh coba kala gk ngefek sama kali coba via browser pc juga udah gk beda rugi rugi rugi;reliability
ok;nonquality
produk mahal;informationquality
butuh payleter pinjam dana;informationquality
sdh komplent krn barang tdk d krm duit aq gak lngsng d balikin kudu tnggu tuju toko  sdh toko slh barang gak d krm hrsx sprti tiktok n shope dong gak rugijn konsument  cm minta duit aq sj d balik;informationquality
tokopedia karang makin lelet gambar produk review gambar produk hilang mua gambar alias load gambar o rver tokopedia lemottidak respon baik database ngawur tokopedia karang perti aplikasi masih tahap beta;informationquality
ribet belanja totkopedia bikin ruyamm;easeofuse
bagus;nonquality
apps mudah mengerti good;nonquality
amazingbelanja sini mantap pokoknyajang ragu jang bimbangfull bintang dah yah;nonquality
ok ok ok;nonquality
bagus;nonquality
makasih amond sama percaya buat belanja;nonquality
banyak toko penipu;privacy
tolong dong tokped tujui komplain na penjual penipu uang gitu harga buat tolong;responsiveness
gak am tiba² akun bobol saldo habis tanggap cs cuma bisa bantu sampai sini kak saldo bisa mbali udh gitu jawab chat lamabuang² waktu jam hilang uang nding jang taro uang aplikasi taik;informationquality
ok transaksi cepat;nonquality
sangat cocok kali belanja tokopedia;informationquality
voucher bisa guna;informationquality
ga bagus dlu;nonquality
napa pas topup game dapat skon kode promo udah hasil pas pembayaran makai saldo gopay kembali tetapi pembayaran gagal napa tolong perbaiki;reliability
ok;nonquality
sangat buruk te beli bytedance;nonquality
bagus;nonquality
baru bli voucher sayang voucher udh bisa guna;informationquality
parah hari paket juga sampai padahal biasa maksimal hari sampai cs tokped gak mutu banget gak responsif toko be pengaju komplen juga gak fungsi tab skusi tapi jawab cs tokped kurir ninja express parah banget luamaaaaa pooolll pengiriman;responsiveness
buruk pelayan komplain;responsiveness
tambah sini tokped makin pelit vaucher n ongkirapalagi plus ngasih pula nghentikanharus tokped royal dong m pengguna lamatokped g asyik dulu;informationquality
cewa proses pengembali dana komplain ribetpusat layan bantu ngaja mang suka errorhati²;responsiveness
kacaw;nonquality
gercep mantep;nonquality
bagus bngt;nonquality
ngelag parah te update ma ring ngelag device sharp aquos r;informationquality
bisa buka;easeofuse
ok;nonquality
hapus id express;nonquality
sangat mbantu guna imakasih;nonquality
nice;nonquality
baru gabung jd mentara bintang duluu y klo bagusss nanti aku kasih bintang deh;informationquality
banyak akun penipu respon admin tokped lambat blunder harus sedia call center chat ai aj ilang uang;privacy
sangat mbantu kali buat beli butuh tokopedia gopaylater juga imkasih mbantu;informationquality
baik;nonquality
oke;nonquality
gratis ongkir aja ga pelit amat ni aplikasi;informationquality
jual tuh;informationquality
bagus;nonquality
kasih gratis ongkir padahal tulisan gratis ongkir;informationquality
platform benarbenar jelek masa pesan telat hari hari us pas klik aju komplain ma tolak benarbenar ga waras platfrom;responsiveness
rekomendasi rekomendasi jasa pengirim lalu lama over over sini nding si oren aja jelas jktbdg hari sampe;informationquality
imakasih tokopedia transaksi mudah sangat mbantu;nonquality
cukup baik;nonquality
bisa lihat detail transaksi lama padahal mau claim garansi harus mbutuh invoice;informationquality
uwu;nonquality
sangat mbantu;nonquality
tokopedia mau bangkrut kyk banyak banget forma turun drastis paling bahaya biaya cicil gopaylater naik ndiri pas komplain admin bilang mang gitu parah sih;responsiveness
pembeli same day tapi harihari paket kirim komplain solusi admin penjual kolom skusi juga nah muncul sangat ngecewa;responsiveness
aplikasi tokopedia mang sngat bagus tapi mohon masih bisa laku tukar tambah;informationquality
tolong hapus aja jasa kurir jt;reliability
cs budek ga solutif pelayan pengirim sampah kalikali pes sameday hari barang ga pickup sama kurir tokped main mundurin batas waktu pickup sama estimasi tiba kalo ga ambil tahun juga bisa tuh ubah us estimasi;reliability
ongkir mahal retur barang ribet pas mau retur gk kasih resi;easeofuse
ni knp dah tim ekspedisi tiba tiba asal retur aja tanpa terang coba  kalo mau retur kasih tau jang ambil pihak udh mah kaga bisa hubungin nyusahin banget tang;informationquality
ongkir msh mahaljarang free;nonquality
error beharihari;informationquality
makin parah aja tokped beli barang pencuci hidung dateng garem doang masa nominal tapi jatuh penipu cuy;informationquality
sat duitku ma buat beli iem upgrade kabel iem dac lain bagai;informationquality
tolong  voucher skon banyakin masa beda jauh bngt harga dripda aplikasi be aplikasi be murah bngt bnyk voucher juga;informationquality
kurangin bintang toped kurang oke klo forma baik and muas tambahin biar bintang bicara;nonquality
biasa;nonquality
tepat cepat hebat;nonquality
tolong kalo pilih kurir ekspedisi kualitas mah pilih kurir kok lambat banyak drama stuck lebih parah paket operoper kurir lain tapi gak pindah sama kali ma kota sama us tolong revisi baik beberapa kali kasih pendapat sar tapi ma gak ubah sama kali ma makin hancur pengiriman;reliability
aku kurangi bintang ga jelas status pesan handover us gontaganti ekspedisi kayak barang mutermuter us jakarta;informationquality
ga gampang bisa gratis ongkir plus cod tokopedia ga kaya si oren;informationquality
apk marketplace sangat ribet harus mbantu mpermudah ma ribet;easeofuse
makin gak jelas sistem;informationquality
sangat mudah isi emoney;nonquality
penipuankata dapat promo rupiah amond mlbb tapi gagap us te beli coba temen sama juga gagak us apk pelitmending gopay;informationquality
apk mantap percaya;nonquality
tokopedia aku ucap imakasih bagus banget aplikasi saat token listrik rumah habis tengah malam tokopedia njadi penyelamat ku apalagi banyak promo aplikasi jang khawatir harga bakal mahal guys banyak aplikasi nerima transaksi pln jam tengah malam tetapi kali tokopedia bisa penolong tika lampu rumahku padam token habis thank you tokopedia;informationquality
dapat nghubungi layan livechat kastamer_care dalat lihat opsi pembayar lain;informationquality
moga makin mantap skon;informationquality
cepat;nonquality
apk paling the best;nonquality
ok siip;nonquality
cuma promo transaksi tama gratis rupiah kalo udah bayar transaksi gagal promo gimmick doang cs udah lewat antre ga nah contact kalau mau make apk buat cari skon promo nding gausah guys pantas ka saing sama shopee;informationquality
sangat mbantu;nonquality
tokopedia banyak penjual penipu heran bisa antisipasi rent kok bisa akun alih gitu mudah nguras saldo ngak bener hati hati usaha bayar tempat aja;privacy
aku rasa tokopedia ga nah pelit buat ngasih promo ha ndala baru ngalami penipu uang retur suruh nunggu hr te barang kirim jelas akun penjual penipu respon cs chat bnr bnr ga cepet bed kompetitor perti toko oren bah pengembali uang pun cepat bilang barang rusak hilang bnr bnr cepat ga kaya tokopedia;privacy
jelek ga gratis ongkir;nonquality
good aku suka banget;nonquality
tingkat akurat pedagang ya asal jang dusta antara;informationquality
mantap;nonquality
aku sangat puas belanja toko pedia aku asa nyam caya belanja aplikasi toko pedia;nonquality
apk ga jelas;informationquality
woy plus gk bisa buka padahal paling update apk duh aplikasi cacaat;informationquality
ren;nonquality
bagus kali;nonquality
aman akun masih ragu masih bnyk ce buat orang nyadap;privacy
jak gabung tik tok tiba toko banned padahal jual jak tokopedia rintis buruk;informationquality
sangat cewa tokopedia karang kali transaksi antara batal tanpa jelas kali barang tak nah sampai padahal aplikasi tujuancoba hubungi costumer care apa hari jelas sar saja mungkin lebih baik pakai transaksi cod agar lu repot ngurus dana kalau pun transaksi gagal;reliability
bagus;nonquality
nice;nonquality
oke bangett;nonquality
mantap kali belanja tokopedia;nonquality
apa gua cek out tanggal sampe karang ngga nyampe nyampe pengen ngguna karya anak bangsa ma kaya gini ngecewa;informationquality
mpersulit retur barang ekspedisi bisa ganti padahal lebihi waktu pickup barang banyak penipu hapus ekspedisi jt;informationquality
oke;nonquality
mudah kali transaksi;nonquality
mantap toped sangat mbantu kali;nonquality
cewa ama tokped mau ambil saldo aja ribet pdhl langan lama;easeofuse
ongkir gak waras gak kupon skon bisa pake ena tokped iode hadeehh masak suruh beli gratis ongkir pakai cu mahal banget tapi kalau beli kali umur hidup aku bisa maklumi wess kukotkukott;informationquality
good;nonquality
mntap;nonquality
nyedia call center shg org mau complain tdk layani dg org jg;informationquality
top;nonquality
buat bikin promo dm rp klo transaksi gagal us klo ga niat bikin promo jang bikin ngundang bnyk download tapi ngundang bnyk hujat;reliability
saldo refund lama banget proses gak kaya shopee pantes pi aplikasi buruk;easeofuse
ring balik ndiri;informationquality
banyak toko² bodong biarin banyak pembeli cewakomplain susahmungkin depan baiki sistemnyamakasih;informationquality
karat;nonquality
masih good  promo;nonquality
ren anti lag dapat caya;nonquality
pembohong kata wdp rp khusus pengguna baru  baru download pas beli ma kembali dana emang handal banget nipu orang;informationquality
mantap pembeli bisa cepat;informationquality
toko pedia mang sangat mbantu ncari bagai macam produk butuh jg nawar barang jual;informationquality
smua awal dr apk mitratokopedia bikin w cewa bgt emang d sini w dah mber gold gak tau dah w dah belanja brp puluh ratus juta lalui apk toped w uninstall smua deh sangkut dg tokopedia sel w masih bl sp lzd bli more kok;informationquality
topup gopay gagal ma masuk saldo refund pengembali dana ga gwrcep;reliability
call centre by voice shg tdk manusia manusia mau komplain;responsiveness
jak lama ngguna aplikasi suai fitur tawar tetapi ma tuduh laku curang kartu kredit nyalahi tentu padahal pu kartu kredit akhir fitur pembayar blokir kontak customer care tapi nol solusi delete akun saja masih banyak aplikasi caya sama pantas makin tenggelam aplikasi pengelola sangat kompeten;informationquality
woy kntl kalo liat² trus balik nu pencari knp refresh si anj;informationquality
proses problem solving customer sangat amat buruk;easeofuse
masa refund nunggu xl padahal mau do beliin tokped gak kaya toko orange langsung gilir chat cs jawab ai payah;informationquality
bagus;nonquality
update ma macet nggak bisa bukamemyebal;informationquality
kok ndak bisa buka aplikasi;easeofuse
transaksi sangat mudah;nonquality
pelayan buruk barang pesan telat lewat tanggal estimasi gilir chat baik penjual cs toped ngak jawabanpadahal ha butuh pasti aja;responsiveness
aku mau proses pengembali barang tapi jadi salah us gimana nih solusi tokopedia dang batas waktu pengembali us jal susah bener mau refund barang rusak;informationquality
gesar geser tempat nu ga fungsi bikin jengkel aja sti nyari;informationquality
renkoin bisa pakaisaya kira gk gunakalau gitu ring laku top up gopay dri pakai aplikasi dana;informationquality
menjak batal transaksi krn penjual habis stock hingga minta pembatal betul mbayar pakai kartu kredit jak pula tiap transaksi kartu kredit tolak pdhl nilai transaksi jauh bawah limit jak pula ganti aplikasi lain sorry toped uninstal oiya satu refund kartu kredit tak nah jadi pembayar hilang te nunggu bul lebih;informationquality
aneh pembayar kembali tolol;informationquality
mantap tokopedia udah mpermudah pelangg hal transaksi tingkat;informationquality
parah tiap pakai promo ga nah bisa saldo lalu mbali;informationquality
aplikasi tolol gabisa login gabisa daftar banyak bgt bug;privacy
baru tama beli bayar barang ngga kirim uang masuk akun toped sti beli barang pengentau aja pesan kirim batalin males belanja kalau pengalam tama dah ilfill;informationquality
ren;nonquality
bagus;nonquality
ski udah update tetap sama aja notif download data dulu rumah tokped masa mulu udah beberapa bul update baru tambah tetep ndala sampai karang;informationquality
ok;nonquality
tokped nipu langgan plus udh bayar sampe bul baru pake brpa x udh blokir nyari duit nipu bgtu;informationquality
aplikasi rusak mau transfer shoppe gak bisa padahal transfer aplikasi transfer;informationquality
mantap banget suka deh;nonquality
tempat belanja am tolong jgn update us;informationquality
maaf kasih rating soal s tama begitu mbagong beli datang lain pengirim lambat komplain no respon;responsiveness
mantaappssss;nonquality
cumadapet bonus gak berapa tapi minimal pembelanja juta hari pula baru bisa guna;informationquality
transaksi mudah mudah;nonquality
voucher gratis ongkir pelit banget tokopedia;informationquality
pembayar pakai dana sangat praktisbarang sy lu mudah dapat tokopediatinggal tunggu barang datang rumahtrimksh;informationquality
apa ad promo tpi gk bisa pake;informationquality
napa tokopedia care no respon sama kali tika komplain kait penyalahguna akun ha minta pulihkanmasa kelas toped ga bisa laku fast respon please asu ten iki;responsiveness
kit kit apdet kit kit apdet;nonquality
kalo withdraw ko lama ya masa harus nunggu minggu baru bisa cairin aler tokped rasa ga normal waktu mau withdraw hasil barang dagang harus nunggu sampe minggu baru masuk rekening mohon minta bija tokped imakasih;informationquality
ka sama aplikasi be masa jaring ilang batang aja gak bisa chek out;informationquality
tokopedia lebih bagus shopee;nonquality
baik;nonquality
aplikasi ga jelas penipu skon pengguna baru ga guna ngapain ngadain event skon tapi gaa bisa gunain minimal cantumin sarat tentuan;informationquality
manstaf;nonquality
napa chat ller gk respon yah udah ring banget kaya gini garagara gk respon ller barang pes status cuma ntok proses akhir batal ndiri tenggat batal otomatis tolong perbaiki masa chat cuma ngerugiin ller tapi buyer juga;reliability
aplikasi payah lebih baik tutup saja;informationquality
tokopedia okefast respon;responsiveness
pas mau masukin akun us weh mbali home mbali home home;privacy
ok;nonquality
sangat praktis n mbantu;nonquality
lama belanja online lalu pakai tokopediad sangat mbantu banget;informationquality
mantap  pokok;nonquality
pembayar tagih ring gagal harus lalu pantau te aplikasi sy korb transaksi gagal bul ikut sampe adu mulut sm petugas pdam gegara pembayar transaksi via tokopedia gagal tdk sy cek mbali lain jang coba deh awas nanti jd korb sprti sy;reliability
aplikasi sangat guna;nonquality
belakang ring erro min gk kaya dulu lg mau co suka gagal harga ubah² gk suai ikl sy turunin dulu bintang;informationquality
nice sko;nonquality
her aja sih beli sini masa barang suka lama aplikasi gada jamin kompensasi barang sampai lebih estimasi;informationquality
ok;nonquality
tiap beli suatu napa refund us sih alhasil ga bisa beli;informationquality
lebih cepat;nonquality
gk bs topup game;nonquality
sangat muas;nonquality
paket mandek pengirim toped ma perti tutup mata komplen aja susah males belanja lg sini;informationquality
waw mantap aplikasi nyabanyak promonyacocok buat menuhi butuh kamu ya;informationquality
aplikasi ring hang tibatiba refresh ndiri mbali halam awal utama proses pembayar sangat ngganggu mbuat pengalam belanja buruk lu gera perbaiki agar lebih stabil;informationquality
mbali dana refund sy jng suka nah dana orang mikir mikir belanja d tokped uang banyak;informationquality
baik;nonquality
apk sangat bagus kali belanja online moga depan lebih bagus lgi;informationquality
aplikasi scam pu banyak voucher skon tika guna us pembayar hasil tapiiii pembayar batal alhasil uang mbali padahal pu banyak voucher skon tapi gk bisa pake cewa sih;informationquality
unsur penipuan mna awal baru bikin akun pasti dapat promo tpi pas mau cek out ma gagal promo hilang aplikasi sangat jujur nding d toko belh aja;privacy
belanja lebih mudah murah;nonquality
cewa sama tokopedia mau narik saldo refund ajah susah tengah mampus mana cs nyah lemot banget;informationquality
ni aplikasi niat buat promo game transaksi hasil tapi ujung ujungx dana mbali nding nda usah buat promo promo kalau mau php in aj;informationquality
update pt paksa baru nabung belumny jt x pagi siang tgl pt hasil via tokped pake versi tokped promo napa te update baru gagal mau nabung jt lg pt hari jumatsabtuminggu ad bai xjam refund gopayhrs ad pengumum notif aplikasi tokped klo ad ganggu karang batasi nabung duit bul ga boleh lebih jt buat bayar listrik pbb harus nunggu hr lgfix dlu bug aplikasi y;informationquality
sangat mbantu kali dlm transaksi pembayar tagih;informationquality
sangat buruk cewa tudak suai pesan hati² tokopedia;informationquality
bagussssss banget deh;nonquality
aku benci aplikasi karna buat aku afk ml anjg;informationquality
bagus banget;nonquality
muak banget ngadain promo tapi nggak bisa pakai promo rp amond ml tapi dana mbali gimana solusi capek bangett;informationquality
scam promo;nonquality
suai;informationquality
gabisa buka aplikasi ndala jaring padahal jaring bagus;informationquality
gajelas lu ngasih promo tapi gak bisa pake;informationquality
coba bikin versi lite;informationquality
belanja toko pedia ren barang bagus pokok puas deh;nonquality
bagus simpel banyak promo;nonquality
bagus lebih mudah belanja;nonquality
beli barang datang gak sama;informationquality
trimakasih mpasikitasi mpermudah transaksi;nonquality
admin tokopedia tak kompeten bekerja gk bisa nangani masa pengirim barang pembeli barang satu kota madya penjual lehih hari gak sampai dang barang bayar wajib uninstal tokopedia ponsel anda lebih baik toko orange lalu tepat waktu andai order datang lambat ndapat kompensasi upa uang kalau sini gak dapat kompensasiparah;informationquality
toko penipu banyak mo retur ma duit ilang;informationquality
beli barang udah minggu nyampe;informationquality
proses instant;easeofuse
jang download pelayan payah klo retur barang gak bisa rugi banget download tokopedia;informationquality
barang lama kali sampai minggu juga kirim tukang paket mau apa minggu sampai tempat pembeli pengalam tama toko ijo;informationquality
ren banyak promo;nonquality
lemot banget error us masa rumah toped mbelgedes;informationquality
barang barang sih lengkap minus cum satu pengirim barang super lama hari minggu lebih coba ubah kaya shopee pengirim super cepet kadang blm hari barang datang penerima soryy uninstall aplikasi shop pengirim bikin orang emosi;informationquality
bagus tepat waktu;nonquality
pengirim gak jelas lemparlempar pindahpindah kurir sorry to say sy karang pindah oren aja;reliability
sngt mmbantu utk blnja online;nonquality
kacau banget nih pes barang habis batalin sistem gilir tarik kok potong kacau banget sa siapa kok ma nanggung pembeli biaya maka lektif nyari ller ga bakal belanja sini kacau parah;informationquality
makin aneh atura ribet bentar bangkrut nyusul buka lapak;easeofuse
makin banyak toko toko penipu harga barang jauh lebih murah indikasi penipu harga ga masuk akal;informationquality
top up game lalu refund males;informationquality
nipu gratis ongkir nyata;nonquality
karang harga barang tokped mahal banget biaya ongkir langit bisa kh sperti app orange tiap hari lalu potong apalagi kalau hari besar bisa rp trus potong harga dri toko dri ongkir tukar koin dll tokped makin hari update makin gak mood belanja app;informationquality
ingat dosa udah sih aplikasi tanpa dosa eh nyata luput juga mbeli barang voucer rb nunggu barang sebut datang te nunggu barang datang buka buka voucer potong rb dapat dapat bujuk rayu sangat mpurna namun njadi hilang respect;informationquality
aplikasiny ribet gk eyecatching pantes ka sama shopee mau upload produk aj sti download² aplikasi lain alay bener;easeofuse
aplikasi penipu saldo jt ludes bawa kabur tokopedia;informationquality
oke sangat mbantu;nonquality
kupon gratis ongkir mana pengguna lama tia ma anak tiri gini;informationquality
banyak penjual penipu susah retur ribet retur;easeofuse
tokopedia lebih banyak skon ongkir sar buat owner skonin barang juga donk biar customer lebih banyak;informationquality
te tokped bekerja sama tiktok aku gasuka promo dikit bah gratis ongkir suka ga sedia udah gt harga lebih tinggi banding apk shop lain;informationquality
ok;nonquality
cicil cuma x gak bisa x;informationquality
tokopedia sti baiki kayak shopee enak belanja;informationquality
sampah;informationquality
tolong baiki ring eror pdhl sinyal bagus;informationquality
lemot parah karang;informationquality
tokopedia gak jelas niat kasih voucher tapi gak bisa pake kalau gak niat gak usah voucher;informationquality
promo tepu te bayar ma refund udah kali nyoba tetep sama aja;informationquality
nding pindah shopee aja pasti² aja buat promo kayak ngak niat;informationquality
